0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
45.0,45.08357668970608,45.16688480919511,45.249657228313936,45.331629454044865,45.412540347147456,45.49213213127628,45.570149481164606,45.64633749127199,45.720438338380006,45.79218645223992,45.86130197445995,45.92748215454121,45.99038993269456,46.04963782259715,46.10476198226312,46.15517181372691,46.20002974178954,46.23790584676745,46.26561153409709,46.30998109580929,46.39065302619509,46.478167164416114,46.57418680023402,46.679845842877086,46.79680520924636,46.927845161584614,47.07806233930249,47.25856163887037,47.50000000000058,47.72500984978312,47.80819448751572,47.90028145775502,47.995395948615574,48.09302656504444,48.19360304226072,48.297617959904755,48.405467632342024,48.51743526675396,48.63369712024637,48.75432814978831,48.879304027226965,49.00850061354909,49.141692696480334,49.27855374795411,49.418658227423805,49.56148762842887,49.70644102928807,49.852850362621496,50.0
45.0,45.08906720441794,45.1778336876514,45.26600048979791,45.353271846096675,45.43935596920296,45.523964860451606,45.60681283357957,45.68761343084644,45.76607439543407,45.84189032559756,45.91473255418085,45.98423561794124,46.04997926249116,46.11146390482703,46.168074954011345,46.21902539717639,46.26325326429678,46.29923188170231,46.32468068069625,46.39065302619509,46.50376053744863,46.61686804870219,46.73375628618304,46.85726193097615,46.990414707958195,47.137246233939074,47.30382714331067,47.50000000000056,47.7414383611308,47.90774594361171,47.96570225340059,48.03859232590891,48.120035018571464,48.20740290934537,48.2996831642889,48.396502982267656,48.497729978712755,48.60330791097353,48.71318496956279,48.827278950249934,48.94545792217501,49.067528269100244,49.193227195009996,49.32221887447163,49.45409423488867,49.58837458060037,49.72451918498922,49.861936715180406,50.0
45.0,45.094858440314255,45.18938224719463,45.283239197129625,45.37610147134091,45.46764682311603,45.5575585077477,45.64552356185554,45.731229003100125,45.814355486912234,45.89456790053541,45.97150229872466,46.044748500551684,46.113827594501785,46.178163580208476,46.2370485317788,46.28960155667048,46.33472603651887,46.371087735048754,46.39720365438047,46.478167164416114,46.61686804870219,46.75178820676099,46.886708364819796,47.02503088688628,47.170345457671225,47.32689792290285,47.500000000000554,47.69617285669042,47.921937660698646,48.06276346992069,48.108276256566,48.168350573908526,48.238748890416005,48.316866889476685,48.401223723281824,48.49098082616418,48.58564138926781,48.6848814288646,48.788455896781265,48.896144759473636,49.007720442122896,49.12292734566689,49.24146893998778,49.363000320033755,49.48712525705884,49.61339727409472,49.74132441488803,49.870377313110886,50.0
45.0,45.10098430964444,45.20159766368324,45.30147258018506,45.40024801902131,45.497571344172535,45.59309878556763,45.68649390299477,45.77742353278627,45.86555064857929,45.95052349090715,46.03196023963072,46.10942849103907,46.18241903475584,46.25031428972635,46.31235403622489,46.36760626120787,46.414961590059455,46.453189367593325,46.48112190920812,46.57418680023397,46.73375628618302,46.88670836481978,47.03625807944888,47.185807794077974,47.33903831293757,47.50000000000052,47.673102077098214,47.86275376606197,48.072154838416466,48.197872902170204,48.236288729034214,48.28778482274316,48.34974307970734,48.42009203486348,48.49736401319748,48.580555209839424,48.66897332332973,48.76212051843577,48.859612429224036,48.96112374874044,49.06635174117603,49.17499173145661,49.286720899240464,49.40118820861676,49.51800919921823,49.63676484383166,49.75700388735728,49.87824812237512,50.0
45.0,45.10748113458026,45.21455151770883,45.320805440906085,45.42584668038676,45.52929174898512,45.63077138735551,45.729929731769644,45.82642057647093,45.91990008371148,46.01001517488318,46.09638667785198,46.17858618921803,46.25610576375615,46.328320507716185,46.39444706218655,46.45350786187663,46.504324694917855,46.54558623605695,46.57605181637314,46.67984584287704,46.857261930976115,47.025030886886256,47.185807794077974,47.342903897039236,47.500000000000504,47.66096168706345,47.8296545423298,48.009585292042814,48.20319479075465,48.31742433732911,48.35122093465746,48.39675690832258,48.45234657080665,48.51639415707242,48.58758508480521,48.66490267666629,48.747576175775876,48.83501489232472,48.92674955293856,49.022386065088064,49.121571042384176,49.223966939743036,49.32923471690073,49.437022415974575,49.54695848736566,49.65864901465642,49.77167816833431,49.8856112890323,50.0
45.0,45.114388710967745,45.228321831665774,45.341350985343716,45.45304151263453,45.562977584025695,45.670765283099605,45.77603306025735,45.87842895761632,45.977613934912526,46.0732504470621,46.164985107676,46.25242382422492,46.33509732333455,46.412414915195676,46.4836058429285,46.547653429194284,46.60324309167836,46.648779065343476,46.68257566267183,46.796805209246294,46.99041470795816,47.17034545767117,47.33903831293752,47.500000000000504,47.65709610296173,47.81419220592299,47.97496911311471,48.14273806902484,48.320154157123895,48.42394818362777,48.45441376394396,48.495675305083054,48.54649213812424,48.60555293781433,48.671679492284674,48.74389423624466,48.82141381078273,48.903613322148715,48.98998482511746,49.080099916289086,49.173579423529546,49.270070268230754,49.36922861264484,49.47070825101516,49.57415331961344,49.67919455909405,49.78544848229126,49.892518865419795,50.0
45.0,45.121751877624924,45.24299611264281,45.363235156168486,45.48199080078197,45.59881179138353,45.713279100759884,45.82500826854384,45.933648258824505,46.038876251260184,46.14038757077668,46.237879481565,46.331026676671115,46.419444790161464,46.50263598680345,46.579907965137494,46.650256920293664,46.71221517725782,46.763711270966766,46.80212709783078,46.92784516158453,47.13724623393902,47.326897922902795,47.50000000000049,47.660961687063455,47.81419220592299,47.963741920552074,48.11329163518116,48.26624371381794,48.42581319976697,48.51887809079279,48.54681063240757,48.58503840994143,48.63239373879302,48.68764596377598,48.749685710274484,48.81758096524495,48.89057150896167,48.96803976036996,49.04947650909347,49.13444935142127,49.222576467214196,49.31350609700564,49.40690121443272,49.50242865582776,49.5997519809789,49.698527419815086,49.798402336316855,49.89901569035561,50.0
45.0,45.12962268688916,45.258675585112066,45.38660272590543,45.51287474294137,45.63699967996654,45.7585310600126,45.877072654333595,45.99227955787768,46.10385524052702,46.211544103219474,46.3151185711362,46.414358610733046,46.509019173836734,46.59877627671915,46.683133110524324,46.76125110958502,46.8316494260925,46.891723743435,46.93723653008032,47.07806233930238,47.3038271433106,47.50000000000048,47.673102077098164,47.82965454232977,47.974969113114696,48.11329163518118,48.248211793239975,48.38313195129877,48.52183283558483,48.60279634562043,48.628912264952156,48.66527396348204,48.71039844333042,48.762951468222056,48.82183641979233,48.88617240549898,48.95525149944903,49.028497701276,49.105432099465204,49.18564451308833,49.26877099690038,49.354476438144886,49.442441492252655,49.532353176884264,49.623898528659325,49.71676080287054,49.81061775280548,49.90514155968579,50.0
45.0,45.13806328481964,45.27548081501088,45.41162541939978,45.545905765111556,45.67778112552866,45.80677280499038,45.93247173090022,46.05454207782557,46.172721049750734,46.286815030437964,46.39669208902728,46.50227002128811,46.60349701773327,46.70031683571209,46.79259709065564,46.879964981429566,46.96140767409215,47.03429774660046,47.09225405638933,47.25856163887026,47.50000000000051,47.696172856690396,47.86275376606197,48.009585292042836,48.142738069024865,48.26624371381796,48.383131951298786,48.49623946255234,48.60934697380586,48.675319319304656,48.70076811829862,48.736746735704145,48.78097460282454,48.83192504598952,48.888536095173784,48.95002073750962,49.01576438205949,49.08526744581982,49.15810967440305,49.233925604566494,49.31238656915406,49.39318716642087,49.476035139548735,49.56064403079734,49.64672815390357,49.73399951020226,49.822166312348706,49.9109327955821,50.0
45.0,45.147149637378554,45.293558970712034,45.43851237157128,45.5813417725764,45.72144625204616,45.858307303520036,45.99149938645138,46.12069597277361,46.24567185021235,46.36630287975438,46.482564733246846,46.594532367658836,46.70238204009617,46.80639695774027,46.90697343495657,47.00460405138547,47.099718542246066,47.191805512485345,47.27499015021795,47.500000000000526,47.74143836113077,47.921937660698646,48.07215483841648,48.203194790754694,48.32015415712392,48.42581319976702,48.52183283558488,48.6093469738059,48.690018904191675,48.73438846590385,48.76209415323348,48.799970258211374,48.84482818627399,48.89523801773773,48.95036217740366,49.0096100673062,49.07251784545949,49.138698025540705,49.20781354776069,49.279561661620534,49.35366250872849,49.429850518835806,49.507867868724055,49.58745965285284,49.668370545955355,49.75034277168623,49.833115190804975,49.91642331029394,50.0
