node_id,x,y,head(m),pressure(kPa),velocity_x(m/s),velocity_y(m/s),gradient
0,-20.0000,-10.0000,26.7418,360.4374,3.696371e-10,-3.870038e-10,0.000021
1,-17.9890,-10.0000,26.7418,360.4366,7.785606e-10,-4.280974e-10,0.000059
2,-15.9780,-10.0000,26.7415,360.4340,1.722461e-09,-5.599085e-10,0.000103
3,-13.9670,-10.0000,26.7410,360.4291,3.031361e-09,-8.095886e-10,0.000172
4,-11.9560,-10.0000,26.7401,360.4208,4.979839e-09,-1.227650e-09,0.000278
5,-9.9451,-10.0000,26.7388,360.4074,7.970768e-09,-1.895790e-09,0.000441
6,-7.9341,-10.0000,26.7366,360.3862,1.260739e-08,-2.936483e-09,0.000695
7,-5.9231,-10.0000,26.7332,360.3527,1.978520e-08,-4.518913e-09,0.001088
8,-3.9121,-10.0000,26.7279,360.3006,3.078780e-08,-6.846237e-09,0.001685
9,-1.9011,-10.0000,26.7197,360.2204,4.732737e-08,-1.009821e-08,0.002573
10,0.1099,-10.0000,26.7074,360.0992,7.140986e-08,-1.434685e-08,0.003848
11,2.1209,-10.0000,26.6891,359.9201,1.050364e-07,-1.946174e-08,0.005601
12,4.1319,-10.0000,26.6629,359.6632,1.496880e-07,-2.505367e-08,0.007894
13,6.1429,-10.0000,26.6266,359.3071,2.058011e-07,-3.055975e-08,0.010736
14,8.1538,-10.0000,26.5780,358.8304,2.725937e-07,-3.538392e-08,0.014084
15,10.1648,-10.0000,26.5152,358.2145,3.481063e-07,-3.908551e-08,0.017841
16,12.1758,-10.0000,26.4368,357.4449,4.297856e-07,-4.152745e-08,0.021889
17,14.1868,-10.0000,26.3417,356.5117,5.151205e-07,-4.284115e-08,0.026112
18,16.1978,-10.0000,26.2293,355.4093,6.020858e-07,-4.334309e-08,0.030416
19,18.2088,-10.0000,26.0994,354.1353,6.894421e-07,-4.338734e-08,0.034745
20,20.2198,-10.0000,25.9520,352.6894,7.765873e-07,-4.324399e-08,0.039070
21,22.2308,-10.0000,25.7872,351.0720,8.633684e-07,-4.308116e-08,0.043383
22,24.2418,-10.0000,25.6048,349.2835,9.498592e-07,-4.297082e-08,0.047687
23,26.2527,-10.0000,25.4052,347.3246,1.036197e-06,-4.292809e-08,0.051988
24,28.2637,-10.0000,25.1881,345.1952,1.122515e-06,-4.294409e-08,0.056290
25,30.2747,-10.0000,24.9537,342.8954,1.208917e-06,-4.299902e-08,0.060599
26,32.2857,-10.0000,24.7018,340.4251,1.295457e-06,-4.306900e-08,0.064916
27,34.2967,-10.0000,24.4326,337.7839,1.382139e-06,-4.312785e-08,0.069242
28,36.3077,-10.0000,24.1459,334.9716,1.468916e-06,-4.314826e-08,0.073573
29,38.3187,-10.0000,23.8418,331.9882,1.555680e-06,-4.310241e-08,0.077903
30,40.3297,-10.0000,23.5203,328.8339,1.642272e-06,-4.296272e-08,0.082226
31,42.3407,-10.0000,23.1814,325.5093,1.728475e-06,-4.270235e-08,0.086529
32,44.3516,-10.0000,22.8252,322.0154,1.814019e-06,-4.229545e-08,0.090800
33,46.3626,-10.0000,22.4520,318.3538,1.898585e-06,-4.171740e-08,0.095021
34,48.3736,-10.0000,22.0619,314.5270,1.981804e-06,-4.094496e-08,0.099175
35,50.3846,-10.0000,21.6552,310.5380,2.063263e-06,-3.995664e-08,0.103241
36,52.3956,-10.0000,21.2325,306.3906,2.142507e-06,-3.873319e-08,0.107195
37,54.4066,-10.0000,20.7941,302.0898,2.219045e-06,-3.725809e-08,0.111015
38,56.4176,-10.0000,20.3406,297.6415,2.292356e-06,-3.551820e-08,0.114673
39,58.4286,-10.0000,19.8728,293.0526,2.361896e-06,-3.350432e-08,0.118142
40,60.4396,-10.0000,19.3915,288.3310,2.427108e-06,-3.121187e-08,0.121396
41,62.4505,-10.0000,18.8976,283.4858,2.487428e-06,-2.864134e-08,0.124404
42,64.4615,-10.0000,18.3922,278.5273,2.542301e-06,-2.579882e-08,0.127141
43,66.4725,-10.0000,17.8763,273.4667,2.591188e-06,-2.269627e-08,0.129579
44,68.4835,-10.0000,17.3513,268.3163,2.633583e-06,-1.935164e-08,0.131693
45,70.4945,-10.0000,16.8185,263.0893,2.669019e-06,-1.578876e-08,0.133460
46,72.5055,-10.0000,16.2793,257.7999,2.697083e-06,-1.203704e-08,0.134860
47,74.5165,-10.0000,15.7353,252.4629,2.717430e-06,-8.130834e-09,0.135874
48,76.5275,-10.0000,15.1879,247.0937,2.729785e-06,-4.108622e-09,0.136490
49,78.5385,-10.0000,14.6390,241.7083,2.733954e-06,-1.195443e-11,0.136698
50,80.5495,-10.0000,14.0900,236.3229,2.729833e-06,4.115760e-09,0.136492
51,82.5604,-10.0000,13.5427,230.9538,2.717401e-06,8.230589e-09,0.135873
52,84.5714,-10.0000,12.9987,225.6173,2.696730e-06,1.228945e-08,0.134842
53,86.5824,-10.0000,12.4597,220.3295,2.667974e-06,1.625146e-08,0.133409
54,88.5934,-10.0000,11.9272,215.1060,2.631368e-06,2.007919e-08,0.131584
55,90.6044,-10.0000,11.4029,209.9620,2.587217e-06,2.373977e-08,0.129383
56,92.6154,-10.0000,10.8881,204.9120,2.535888e-06,2.720582e-08,0.126824
57,94.6264,-10.0000,10.3843,199.9697,2.477797e-06,3.045611e-08,0.123927
58,96.6374,-10.0000,9.8928,195.1480,2.413396e-06,3.347603e-08,0.120716
59,98.6484,-10.0000,9.4148,190.4589,2.343159e-06,3.625783e-08,0.117214
60,100.6593,-10.0000,8.9514,185.9133,2.267570e-06,3.880065e-08,0.113445
61,102.6703,-10.0000,8.5037,181.5215,2.187105e-06,4.111039e-08,0.109433
62,104.6813,-10.0000,8.0726,177.2926,2.102226e-06,4.319943e-08,0.105200
63,106.6923,-10.0000,7.6590,173.2349,2.013360e-06,4.508628e-08,0.100769
64,108.7033,-10.0000,7.2636,169.3558,1.920891e-06,4.679507e-08,0.096159
65,110.7143,-10.0000,6.8871,165.6622,1.825152e-06,4.835498e-08,0.091386
66,112.7253,-10.0000,6.5301,162.1604,1.726410e-06,4.979941e-08,0.086464
67,114.7363,-10.0000,6.1933,158.8561,1.624861e-06,5.116454e-08,0.081404
68,116.7473,-10.0000,5.8771,155.7547,1.520627e-06,5.248716e-08,0.076213
69,118.7582,-10.0000,5.5822,152.8615,1.413758e-06,5.380049e-08,0.070893
70,120.7692,-10.0000,5.3090,150.1818,1.304243e-06,5.512624e-08,0.065445
71,122.7802,-10.0000,5.0582,147.7207,1.192042e-06,5.646173e-08,0.059870
72,124.7912,-10.0000,4.8301,145.4837,1.077155e-06,5.775818e-08,0.054168
73,126.8022,-10.0000,4.6255,143.4757,9.597410e-07,5.887957e-08,0.048349
74,128.8132,-10.0000,4.4445,141.7009,8.403461e-07,5.955798e-08,0.042440
75,130.8242,-10.0000,4.2876,140.1615,7.202063e-07,5.939604e-08,0.036500
76,132.8352,-10.0000,4.1546,138.8565,6.014663e-07,5.790483e-08,0.030629
77,134.8462,-10.0000,4.0448,137.7794,4.873271e-07,5.467199e-08,0.024975
78,136.8571,-10.0000,3.9569,136.9174,3.815905e-07,4.956106e-08,0.019716
79,138.8681,-10.0000,3.8889,136.2501,2.880055e-07,4.281478e-08,0.015026
80,140.8791,-10.0000,3.8381,135.7518,2.093975e-07,3.508951e-08,0.011044
81,142.8901,-10.0000,3.8015,135.3925,1.468772e-07,2.724399e-08,0.007834
82,144.9011,-10.0000,3.7760,135.1421,9.981783e-08,2.007519e-08,0.005380
83,146.9121,-10.0000,3.7587,134.9726,6.612627e-08,1.412775e-08,0.003596
84,148.9231,-10.0000,3.7473,134.8606,4.298611e-08,9.581317e-09,0.002353
85,150.9341,-10.0000,3.7398,134.7879,2.758094e-08,6.332717e-09,0.001518
86,152.9451,-10.0000,3.7351,134.7414,1.750842e-08,4.130028e-09,0.000968
87,154.9560,-10.0000,3.7321,134.7119,1.096448e-08,2.690495e-09,0.000611
88,156.9670,-10.0000,3.7302,134.6937,6.683439e-09,1.780553e-09,0.000379
89,158.9780,-10.0000,3.7291,134.6829,3.800485e-09,1.233989e-09,0.000227
90,160.9890,-10.0000,3.7286,134.6771,1.718485e-09,9.445678e-10,0.000131
91,163.0000,-10.0000,3.7284,134.6754,8.160192e-10,8.542189e-10,0.000047
92,-20.0000,-8.0000,26.7420,340.8189,2.992561e-10,-7.003649e-10,0.000072
93,-17.9890,-8.0000,26.7419,340.8182,6.304096e-10,-7.748473e-10,0.000174
94,-15.9780,-8.0000,26.7417,340.8161,1.395160e-09,-1.013879e-09,0.000259
95,-13.9670,-8.0000,26.7413,340.8121,2.456975e-09,-1.467200e-09,0.000404
96,-11.9560,-8.0000,26.7406,340.8054,4.041075e-09,-2.227932e-09,0.000636
97,-9.9451,-8.0000,26.7395,340.7945,6.481623e-09,-3.448557e-09,0.001000
98,-7.9341,-8.0000,26.7377,340.7772,1.028862e-08,-5.362976e-09,0.001570
99,-5.9231,-8.0000,26.7349,340.7497,1.624450e-08,-8.308807e-09,0.002454
100,-3.9121,-8.0000,26.7305,340.7066,2.553681e-08,-1.272880e-08,0.003804
101,-1.9011,-8.0000,26.7237,340.6391,3.991152e-08,-1.909702e-08,0.005819
102,0.1099,-8.0000,26.7130,340.5345,6.173876e-08,-2.768743e-08,0.008709
103,2.1209,-8.0000,26.6968,340.3759,9.357559e-08,-3.831144e-08,0.012643
104,4.1319,-8.0000,26.6729,340.1416,1.375574e-07,-5.017197e-08,0.017700
105,6.1429,-8.0000,26.6389,339.8077,1.946005e-07,-6.190168e-08,0.023826
106,8.1538,-8.0000,26.5923,339.3505,2.636074e-07,-7.205059e-08,0.030841
107,10.1648,-8.0000,26.5310,338.7492,3.420623e-07,-7.960700e-08,0.038514
108,12.1758,-8.0000,26.4535,337.9890,4.265720e-07,-8.426121e-08,0.046592
109,14.1868,-8.0000,26.3589,337.0606,5.139270e-07,-8.647686e-08,0.054877
110,16.1978,-8.0000,26.2467,335.9598,6.020680e-07,-8.708582e-08,0.063251
111,18.2088,-8.0000,26.1168,334.6858,6.898567e-07,-8.688631e-08,0.071648
112,20.2198,-8.0000,25.9693,333.2391,7.770197e-07,-8.646053e-08,0.080055
113,22.2308,-8.0000,25.8044,331.6210,8.636732e-07,-8.608992e-08,0.088475
114,24.2418,-8.0000,25.6220,329.8321,9.500006e-07,-8.586557e-08,0.096912
115,26.2527,-8.0000,25.4223,327.8729,1.036196e-06,-8.579496e-08,0.105374
116,28.2637,-8.0000,25.2053,325.7437,1.122411e-06,-8.584813e-08,0.113865
117,30.2747,-8.0000,24.9709,323.4442,1.208755e-06,-8.598226e-08,0.122391
118,32.2857,-8.0000,24.7191,320.9741,1.295288e-06,-8.614831e-08,0.130950
119,34.2967,-8.0000,24.4499,318.3331,1.382019e-06,-8.629349e-08,0.139540
120,36.3077,-8.0000,24.1632,315.5210,1.468899e-06,-8.636226e-08,0.148152
121,38.3187,-8.0000,23.8591,312.5374,1.555824e-06,-8.629808e-08,0.156773
122,40.3297,-8.0000,23.5375,309.3826,1.642631e-06,-8.604534e-08,0.165385
123,42.3407,-8.0000,23.1985,306.0570,1.729101e-06,-8.555018e-08,0.173964
124,44.3516,-8.0000,22.8422,302.5615,1.814963e-06,-8.476086e-08,0.182483
125,46.3626,-8.0000,22.4687,298.8977,1.899894e-06,-8.362790e-08,0.190907
126,48.3736,-8.0000,22.0783,295.0679,1.983524e-06,-8.210449e-08,0.199200
127,50.3846,-8.0000,21.6713,291.0750,2.065436e-06,-8.014720e-08,0.207320
128,52.3956,-8.0000,21.2480,286.9228,2.145168e-06,-7.771693e-08,0.215220
129,54.4066,-8.0000,20.8090,282.6163,2.222225e-06,-7.478005e-08,0.222851
130,56.4176,-8.0000,20.3549,278.1612,2.296079e-06,-7.130964e-08,0.230162
131,58.4286,-8.0000,19.8863,273.5643,2.366176e-06,-6.728673e-08,0.237096
132,60.4396,-8.0000,19.4040,268.8337,2.431949e-06,-6.270154e-08,0.243600
133,62.4505,-8.0000,18.9091,263.9785,2.492824e-06,-5.755464e-08,0.249615
134,64.4615,-8.0000,18.4025,259.0088,2.548235e-06,-5.185785e-08,0.255088
135,66.4725,-8.0000,17.8854,253.9360,2.597631e-06,-4.563495e-08,0.259965
136,68.4835,-8.0000,17.3591,248.7724,2.640492e-06,-3.892192e-08,0.264194
137,70.4945,-8.0000,16.8248,243.5315,2.676341e-06,-3.176680e-08,0.267730
138,72.5055,-8.0000,16.2841,238.2273,2.704754e-06,-2.422896e-08,0.270531
139,74.5165,-8.0000,15.7385,232.8749,2.725375e-06,-1.637796e-08,0.272564
140,76.5275,-8.0000,15.1896,227.4899,2.737923e-06,-8.291826e-09,0.273800
141,78.5385,-8.0000,14.6390,222.0884,2.742200e-06,-5.488675e-11,0.274222
142,80.5495,-8.0000,14.0884,216.6867,2.738096e-06,8.244688e-09,0.273817
143,82.5604,-8.0000,13.5394,211.3015,2.725593e-06,1.651764e-08,0.272586
144,84.5714,-8.0000,12.9938,205.9490,2.704766e-06,2.467643e-08,0.270534
145,86.5824,-8.0000,12.4532,200.6456,2.675774e-06,3.263802e-08,0.267678
146,88.5934,-8.0000,11.9192,195.4070,2.638860e-06,4.032644e-08,0.264042
147,90.6044,-8.0000,11.3933,190.2486,2.594341e-06,4.767505e-08,0.259654
148,92.6154,-8.0000,10.8772,185.1850,2.542595e-06,5.462837e-08,0.254554
149,94.6264,-8.0000,10.3721,180.2299,2.484050e-06,6.114350e-08,0.248782
150,96.6374,-8.0000,9.8793,175.3964,2.419172e-06,6.719101e-08,0.242384
151,98.6484,-8.0000,9.4002,170.6963,2.348451e-06,7.275538e-08,0.235409
152,100.6593,-8.0000,8.9359,166.1409,2.272382e-06,7.783505e-08,0.227904
153,102.6703,-8.0000,8.4873,161.7400,2.191457e-06,8.244210e-08,0.219920
154,104.6813,-8.0000,8.0553,157.5029,2.106148e-06,8.660165e-08,0.211503
155,106.6923,-8.0000,7.6410,153.4378,2.016896e-06,9.035119e-08,0.202698
156,108.7033,-8.0000,7.2449,149.5520,1.924095e-06,9.373954e-08,0.193547
157,110.7143,-8.0000,6.8677,145.8524,1.828087e-06,9.682580e-08,0.184085
158,112.7253,-8.0000,6.5102,142.3449,1.729147e-06,9.967786e-08,0.174343
159,114.7363,-8.0000,6.1728,139.0353,1.627478e-06,1.023701e-07,0.164346
160,116.7473,-8.0000,5.8561,135.9287,1.523200e-06,1.049794e-07,0.154113
161,118.7582,-8.0000,5.5607,133.0304,1.416355e-06,1.075784e-07,0.143657
162,120.7692,-8.0000,5.2870,130.3455,1.306906e-06,1.102230e-07,0.132984
163,122.7802,-8.0000,5.0356,127.8792,1.194757e-06,1.129271e-07,0.122101
164,124.7912,-8.0000,4.8070,125.6369,1.079804e-06,1.156236e-07,0.111013
165,126.8022,-8.0000,4.6019,123.6243,9.620239e-07,1.181028e-07,0.099736
166,128.8132,-8.0000,4.4206,121.8464,8.416111e-07,1.198865e-07,0.088294
167,130.8242,-8.0000,4.2637,120.3072,7.193893e-07,1.201117e-07,0.076746
168,132.8352,-8.0000,4.1312,119.0075,5.974238e-07,1.176686e-07,0.065225
169,134.8462,-8.0000,4.0227,117.9430,4.790353e-07,1.114676e-07,0.053935
170,136.8571,-8.0000,3.9369,117.1011,3.690106e-07,1.009745e-07,0.043187
171,138.8681,-8.0000,3.8717,116.4611,2.722671e-07,8.673751e-08,0.033352
172,140.8791,-8.0000,3.8241,115.9940,1.923636e-07,7.026127e-08,0.024766
173,142.8901,-8.0000,3.7907,115.6664,1.308074e-07,5.361846e-08,0.017682
174,144.9011,-8.0000,3.7681,115.4446,8.627816e-08,3.873238e-08,0.012176
175,146.9121,-8.0000,3.7532,115.2986,5.575655e-08,2.671200e-08,0.008134
176,148.9231,-8.0000,3.7436,115.2043,3.565201e-08,1.781145e-08,0.005318
177,150.9341,-8.0000,3.7374,115.1441,2.264465e-08,1.164255e-08,0.003430
178,152.9451,-8.0000,3.7335,115.1059,1.428852e-08,7.542045e-09,0.002195
179,154.9560,-8.0000,3.7311,115.0819,8.916563e-09,4.893663e-09,0.001399
180,156.9670,-8.0000,3.7296,115.0671,5.424099e-09,3.230946e-09,0.000891
181,158.9780,-8.0000,3.7287,115.0583,3.080890e-09,2.236041e-09,0.000572
182,160.9890,-8.0000,3.7282,115.0536,1.392315e-09,1.710286e-09,0.000385
183,163.0000,-8.0000,3.7281,115.0522,6.609750e-10,1.546305e-09,0.000160
184,-20.0000,-6.0000,26.7424,321.2026,1.147014e-10,-1.133917e-09,0.000114
185,-17.9890,-6.0000,26.7423,321.2024,2.417981e-10,-1.254808e-09,0.000254
186,-15.9780,-6.0000,26.7423,321.2016,5.359824e-10,-1.643099e-09,0.000338
187,-13.9670,-6.0000,26.7421,321.2000,9.469264e-10,-2.380900e-09,0.000496
188,-11.9560,-6.0000,26.7418,321.1974,1.566390e-09,-3.623482e-09,0.000760
189,-9.9451,-6.0000,26.7414,321.1932,2.537368e-09,-5.629962e-09,0.001185
190,-7.9341,-6.0000,26.7407,321.1863,4.095930e-09,-8.811861e-09,0.001858
191,-5.9231,-6.0000,26.7396,321.1751,6.651506e-09,-1.380224e-08,0.002917
192,-3.9121,-6.0000,26.7377,321.1566,1.095148e-08,-2.153783e-08,0.004568
193,-1.9011,-6.0000,26.7345,321.1257,1.842942e-08,-3.330242e-08,0.007103
194,0.1099,-6.0000,26.7291,321.0722,3.190687e-08,-5.050997e-08,0.010890
195,2.1209,-6.0000,26.7195,320.9779,5.658434e-08,-7.348111e-08,0.016164
196,4.1319,-6.0000,26.7031,320.8172,9.755910e-08,-1.003269e-07,0.022836
197,6.1429,-6.0000,26.6765,320.5564,1.572844e-07,-1.274668e-07,0.030570
198,8.1538,-6.0000,26.6362,320.1611,2.351910e-07,-1.503647e-07,0.038831
199,10.1648,-6.0000,26.5796,319.6057,3.247645e-07,-1.657909e-07,0.047044
200,12.1758,-6.0000,26.5047,318.8710,4.188228e-07,-1.737290e-07,0.055002
201,14.1868,-6.0000,26.4112,317.9535,5.127138e-07,-1.760191e-07,0.062710
202,16.1978,-6.0000,26.2991,316.8542,6.034537e-07,-1.753234e-07,0.070249
203,18.2088,-6.0000,26.1690,315.5775,6.916746e-07,-1.739123e-07,0.077833
204,20.2198,-6.0000,26.0212,314.1278,7.785218e-07,-1.726690e-07,0.085546
205,22.2308,-6.0000,25.8560,312.5073,8.645892e-07,-1.718239e-07,0.093389
206,24.2418,-6.0000,25.6735,310.7171,9.503631e-07,-1.714055e-07,0.101359
207,26.2527,-6.0000,25.4738,308.7576,1.036108e-06,-1.713379e-07,0.109440
208,28.2637,-6.0000,25.2568,306.6288,1.122006e-06,-1.715322e-07,0.117620
209,30.2747,-6.0000,25.0224,304.3302,1.208169e-06,-1.718962e-07,0.125890
210,32.2857,-6.0000,24.7708,301.8612,1.294673e-06,-1.723345e-07,0.134241
211,34.2967,-6.0000,24.5017,299.2212,1.381544e-06,-1.727379e-07,0.142660
212,36.3077,-6.0000,24.2150,296.4096,1.468738e-06,-1.729890e-07,0.151134
213,38.3187,-6.0000,23.9109,293.4258,1.556148e-06,-1.729713e-07,0.159642
214,40.3297,-6.0000,23.5892,290.2696,1.643603e-06,-1.725722e-07,0.168163
215,42.3407,-6.0000,23.2499,286.9412,1.730879e-06,-1.716843e-07,0.176667
216,44.3516,-6.0000,22.8931,283.4412,1.817699e-06,-1.702039e-07,0.185124
217,46.3626,-6.0000,22.5190,279.7709,1.903733e-06,-1.680314e-07,0.193499
218,48.3736,-6.0000,22.1276,275.9322,1.988603e-06,-1.650715e-07,0.201751
219,50.3846,-6.0000,21.7195,271.9279,2.071880e-06,-1.612354e-07,0.209839
220,52.3956,-6.0000,21.2948,267.7615,2.153091e-06,-1.564426e-07,0.217713
221,54.4066,-6.0000,20.8540,263.4378,2.231719e-06,-1.506234e-07,0.225324
222,56.4176,-6.0000,20.3978,258.9623,2.307216e-06,-1.437213e-07,0.232619
223,58.4286,-6.0000,19.9268,254.3417,2.379003e-06,-1.356960e-07,0.239543
224,60.4396,-6.0000,19.4418,249.5842,2.446483e-06,-1.265255e-07,0.246039
225,62.4505,-6.0000,18.9438,244.6986,2.509049e-06,-1.162090e-07,0.252050
226,64.4615,-6.0000,18.4338,239.6953,2.566098e-06,-1.047687e-07,0.257522
227,66.4725,-6.0000,17.9129,234.5858,2.617044e-06,-9.225154e-08,0.262399
228,68.4835,-6.0000,17.3825,229.3826,2.661328e-06,-7.872982e-08,0.266632
229,70.4945,-6.0000,16.8440,224.0994,2.698437e-06,-6.430091e-08,0.270174
230,72.5055,-6.0000,16.2987,218.7507,2.727915e-06,-4.908595e-08,0.272984
231,74.5165,-6.0000,15.7484,213.3519,2.749375e-06,-3.322747e-08,0.275028
232,76.5275,-6.0000,15.1946,207.9191,2.762512e-06,-1.688584e-08,0.276279
233,78.5385,-6.0000,14.6390,202.4689,2.767114e-06,-2.348041e-10,0.276717
234,80.5495,-6.0000,14.0834,197.0181,2.763063e-06,1.654377e-08,0.276333
235,82.5604,-6.0000,13.5295,191.5839,2.750342e-06,3.326562e-08,0.275125
236,84.5714,-6.0000,12.9789,186.1833,2.729034e-06,4.975006e-08,0.273101
237,86.5824,-6.0000,12.4335,180.8328,2.699318e-06,6.582580e-08,0.270278
238,88.5934,-6.0000,11.8949,175.5488,2.661461e-06,8.133633e-08,0.266679
239,90.6044,-6.0000,11.3646,170.3470,2.615812e-06,9.614463e-08,0.262336
240,92.6154,-6.0000,10.8443,165.2424,2.562786e-06,1.101370e-07,0.257287
241,94.6264,-6.0000,10.3353,160.2489,2.502852e-06,1.232259e-07,0.251575
242,96.6374,-6.0000,9.8389,155.3797,2.436518e-06,1.353516e-07,0.245248
243,98.6484,-6.0000,9.3565,150.6469,2.364315e-06,1.464831e-07,0.238355
244,100.6593,-6.0000,8.8890,146.0616,2.286781e-06,1.566180e-07,0.230949
245,102.6703,-6.0000,8.4377,141.6336,2.204449e-06,1.657816e-07,0.223080
246,104.6813,-6.0000,8.0033,137.3721,2.117828e-06,1.740257e-07,0.214800
247,106.6923,-6.0000,7.5867,133.2851,2.027396e-06,1.814271e-07,0.206159
248,108.7033,-6.0000,7.1885,129.3795,1.933579e-06,1.880855e-07,0.197203
249,110.7143,-6.0000,6.8096,125.6619,1.836749e-06,1.941220e-07,0.187977
250,112.7253,-6.0000,6.4503,122.1378,1.737206e-06,1.996758e-07,0.178521
251,114.7363,-6.0000,6.1114,118.8125,1.635170e-06,2.049021e-07,0.168870
252,116.7473,-6.0000,5.7931,115.6908,1.530772e-06,2.099670e-07,0.159059
253,118.7582,-6.0000,5.4962,112.7773,1.424035e-06,2.150357e-07,0.149115
254,120.7692,-6.0000,5.2209,110.0769,1.314874e-06,2.202577e-07,0.139068
255,122.7802,-6.0000,4.9678,107.5945,1.203074e-06,2.257410e-07,0.128942
256,124.7912,-6.0000,4.7376,105.3360,1.088240e-06,2.314674e-07,0.118756
257,126.8022,-6.0000,4.5309,103.3077,9.698845e-07,2.371814e-07,0.108525
258,128.8132,-6.0000,4.3483,101.5171,8.475001e-07,2.423102e-07,0.098260
259,130.8242,-6.0000,4.1910,99.9736,7.201367e-07,2.454214e-07,0.087878
260,132.8352,-6.0000,4.0597,98.6857,5.877128e-07,2.433580e-07,0.077134
261,134.8462,-6.0000,3.9547,97.6553,4.550069e-07,2.325967e-07,0.065963
262,136.8571,-6.0000,3.8754,96.8774,3.289963e-07,2.108925e-07,0.054412
263,138.8681,-6.0000,3.8190,96.3245,2.197370e-07,1.786030e-07,0.042802
264,140.8791,-6.0000,3.7819,95.9602,1.361888e-07,1.404282e-07,0.031949
265,142.8901,-6.0000,3.7590,95.7357,7.898176e-08,1.027741e-07,0.022601
266,144.9011,-6.0000,3.7456,95.6041,4.454397e-08,7.062326e-08,0.015224
267,146.9121,-6.0000,3.7380,95.5295,2.572996e-08,4.656611e-08,0.009931
268,148.9231,-6.0000,3.7336,95.4863,1.528440e-08,3.013111e-08,0.006388
269,150.9341,-6.0000,3.7309,95.4605,9.271195e-09,1.933679e-08,0.004085
270,152.9451,-6.0000,3.7294,95.4449,5.688817e-09,1.239035e-08,0.002610
271,154.9560,-6.0000,3.7284,95.4354,3.491551e-09,7.987840e-09,0.001676
272,156.9670,-6.0000,3.7278,95.4296,2.103537e-09,5.253744e-09,0.001095
273,158.9780,-6.0000,3.7274,95.4262,1.188359e-09,3.627780e-09,0.000747
274,160.9890,-6.0000,3.7273,95.4244,5.355849e-10,2.771352e-09,0.000561
275,163.0000,-6.0000,3.7272,95.4238,2.539566e-10,2.504614e-09,0.000251
276,-20.0000,-4.0000,26.7428,301.5873,-1.140107e-10,-1.134786e-09,0.000114
277,-17.9890,-4.0000,26.7429,301.5876,-2.400473e-10,-1.256142e-09,0.000254
278,-15.9780,-4.0000,26.7430,301.5884,-5.306082e-10,-1.646323e-09,0.000339
279,-13.9670,-4.0000,26.7431,301.5899,-9.321815e-10,-2.389464e-09,0.000498
280,-11.9560,-4.0000,26.7434,301.5924,-1.526506e-09,-3.646543e-09,0.000764
281,-9.9451,-4.0000,26.7438,301.5965,-2.429691e-09,-5.692183e-09,0.001195
282,-7.9341,-4.0000,26.7444,301.6029,-3.805307e-09,-8.979784e-09,0.001885
283,-5.9231,-4.0000,26.7454,301.6128,-5.867134e-09,-1.425544e-08,0.002990
284,-3.9121,-4.0000,26.7470,301.6278,-8.834539e-09,-2.276093e-08,0.004764
285,-1.9011,-4.0000,26.7492,301.6495,-1.271622e-08,-3.660210e-08,0.007634
286,0.1099,-4.0000,26.7521,301.6778,-1.649312e-08,-5.938590e-08,0.012321
287,2.1209,-4.0000,26.7548,301.7045,-1.510764e-08,-9.679067e-08,0.019954
288,4.1319,-4.0000,26.7531,301.6878,1.168624e-08,-1.491602e-07,0.030563
289,6.1429,-4.0000,26.7417,301.5761,8.061291e-08,-2.037390e-07,0.042231
290,8.1538,-4.0000,26.7145,301.3088,1.807661e-07,-2.467495e-07,0.053192
291,10.1648,-4.0000,26.6651,300.8243,3.007062e-07,-2.707805e-07,0.062547
292,12.1758,-4.0000,26.5938,300.1250,4.193079e-07,-2.746938e-07,0.069538
293,14.1868,-4.0000,26.5002,299.2072,5.188071e-07,-2.690965e-07,0.075094
294,16.1978,-4.0000,26.3870,298.0961,6.090568e-07,-2.639119e-07,0.080912
295,18.2088,-4.0000,26.2559,296.8103,6.961633e-07,-2.602494e-07,0.087224
296,20.2198,-4.0000,26.1074,295.3533,7.812424e-07,-2.578682e-07,0.093903
297,22.2308,-4.0000,25.9418,293.7286,8.659239e-07,-2.566745e-07,0.100948
298,24.2418,-4.0000,25.7591,291.9366,9.506710e-07,-2.562671e-07,0.108277
299,26.2527,-4.0000,25.5593,289.9771,1.035717e-06,-2.563763e-07,0.115834
300,28.2637,-4.0000,25.3425,287.8495,1.121052e-06,-2.568582e-07,0.123571
301,30.2747,-4.0000,25.1084,285.5530,1.206837e-06,-2.576437e-07,0.131472
302,32.2857,-4.0000,24.8569,283.0866,1.293260e-06,-2.585854e-07,0.139524
303,34.2967,-4.0000,24.5881,280.4491,1.380361e-06,-2.594866e-07,0.147703
304,36.3077,-4.0000,24.3016,277.6391,1.468095e-06,-2.601535e-07,0.155983
305,38.3187,-4.0000,23.9975,274.6556,1.556329e-06,-2.604036e-07,0.164334
306,40.3297,-4.0000,23.6756,271.4979,1.644879e-06,-2.600698e-07,0.172725
307,42.3407,-4.0000,23.3359,268.1655,1.733510e-06,-2.589935e-07,0.181125
308,44.3516,-4.0000,22.9785,264.6586,1.821938e-06,-2.570203e-07,0.189497
309,46.3626,-4.0000,22.6033,260.9780,1.909827e-06,-2.539983e-07,0.197804
310,48.3736,-4.0000,22.2105,257.1251,1.996787e-06,-2.497800e-07,0.206002
